id,name,state,city,county,geocode_display_name,roof_area_sqft,latitude,longitude,company_id,building_type,land_use_type,footprint_wkt,data_source
ms-tx-000282,Microsoft footprint TX #283,TX,Longview,Gregg County,"Capacity Drive, Greggton, Longview, Gregg County, Texas, 75604, United States",136149.69,32.5020979,-94.8007539,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-94.801344 32.501631, -94.800642 32.501636, -94.800641 32.501568, -94.80056 32.501569, -94.800561 32.501637, -94.800279 32.501639, -94.800278 32.501505, -94.800358 32.501505, -94.800357 32.501379, -94.800276 32.501379, -94.800276 32.501332, -94.800138 32.501333, -94.800142 32.501775, -94.800066 32.501776, -94.800066 32.501853, -94.800302 32.501851, -94.800303 32.501953, -94.800032 32.501955, -94.800034 32.502106, -94.800216 32.502105, -94.800217 32.502211, -94.800303 32.502211, -94.800307 32.502643, -94.800873 32.502639, -94.800874 32.502752, -94.801024 32.502751, -94.801023 32.502636, -94.801353 32.502633, -94.801344 32.501631)))",microsoft_us_building_footprints
ms-tx-000283,Microsoft footprint TX #284,TX,Henderson,Rusk County,"Elm Street, Henderson, Rusk County, Texas, 75652, United States",199631.82,32.1627979,-94.8261892,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-94.826144 32.162972, -94.826225 32.163417, -94.826373 32.163397, -94.826327 32.163145, -94.827669 32.162968, -94.827554 32.16234, -94.827322 32.16237, -94.827331 32.162419, -94.827212 32.162435, -94.827193 32.16233, -94.827112 32.162341, -94.82712 32.162382, -94.827071 32.162388, -94.827054 32.162294, -94.826484 32.162369, -94.826531 32.162625, -94.826382 32.162645, -94.826353 32.162485, -94.826269 32.162496, -94.826258 32.162438, -94.825446 32.162545, -94.825482 32.162742, -94.824693 32.162846, -94.824678 32.162765, -94.824192 32.162829, -94.824259 32.163196, -94.825886 32.162982, -94.82589 32.163005, -94.826144 32.162972)))",microsoft_us_building_footprints
ms-tx-000284,Microsoft footprint TX #285,TX,,Chambers County,"FM 565, Chambers County, Texas, 77520, United States",308795.08,29.7797408,-94.8883005,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-94.890387 29.779462, -94.89014 29.778821, -94.888354 29.779338, -94.888336 29.779289, -94.888212 29.779325, -94.888276 29.779491, -94.886028 29.780142, -94.886229 29.780666, -94.890387 29.779462)))",microsoft_us_building_footprints
ms-tx-000285,Microsoft footprint TX #286,TX,Mount Pleasant,Titus County,"404, East 14th Street, Mount Pleasant, Titus County, Texas, 75455, United States",149375.76,33.1673998,-94.9650930,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-94.965649 33.168009, -94.965658 33.166812, -94.965343 33.166811, -94.965343 33.166775, -94.965299 33.166774, -94.965298 33.166817, -94.965077 33.166816, -94.965078 33.166719, -94.964991 33.166719, -94.96499 33.166821, -94.964604 33.166819, -94.964604 33.166799, -94.964447 33.166798, -94.964445 33.167083, -94.964488 33.167083, -94.964487 33.167137, -94.964557 33.167137, -94.964557 33.16713, -94.964609 33.16713, -94.964605 33.167733, -94.964483 33.167732, -94.964481 33.168003, -94.965649 33.168009)))",microsoft_us_building_footprints
ms-tx-000286,Microsoft footprint TX #287,TX,Highlands,Harris County,"394, East Wallisville Road, Highlands, Harris County, Texas, 77562, United States",153351.75,29.8184409,-95.0522729,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.053241 29.818818, -95.053217 29.817815, -95.053046 29.817819, -95.053047 29.817886, -95.053085 29.817885, -95.053088 29.818023, -95.053045 29.818023, -95.053054 29.818372, -95.052563 29.818381, -95.052554 29.818016, -95.051648 29.818032, -95.051647 29.817993, -95.051585 29.817994, -95.051586 29.818036, -95.051321 29.818041, -95.051323 29.818128, -95.051355 29.818127, -95.051362 29.818387, -95.051458 29.818385, -95.051469 29.81885, -95.053241 29.818818)))",microsoft_us_building_footprints
ms-tx-000287,Microsoft footprint TX #288,TX,La Porte,Harris County,"West O Powell Road, La Porte, Harris County, Texas, 77571, United States",261346.1,29.6359601,-95.0366048,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.037054 29.637291, -95.037003 29.634622, -95.036183 29.634634, -95.036183 29.634666, -95.036154 29.634666, -95.036201 29.637125, -95.036233 29.637124, -95.036236 29.637303, -95.037054 29.637291)))",microsoft_us_building_footprints
ms-tx-000288,Microsoft footprint TX #289,TX,Pasadena,Harris County,"Red Bluff Road, Pasadena, Harris County, Texas, 77507, United States",353709.23,29.6073137,-95.0703872,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.072106 29.607221, -95.071708 29.606352, -95.068668 29.607407, -95.069066 29.608275, -95.072106 29.607221)))",microsoft_us_building_footprints
ms-tx-000289,Microsoft footprint TX #290,TX,Crosby,Harris County,"Red Summit Drive, Crosby, Harris County, Texas, 77532, United States",108180.03,29.8993966,-95.0720296,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.072335 29.898861, -95.072062 29.898865, -95.072061 29.898852, -95.071565 29.898858, -95.07157 29.899141, -95.071648 29.89914, -95.071651 29.89936, -95.071576 29.899361, -95.071578 29.899439, -95.071653 29.899438, -95.071654 29.8995, -95.071579 29.899501, -95.071581 29.899626, -95.071589 29.899626, -95.071595 29.90001, -95.07172 29.900008, -95.071721 29.900077, -95.07183 29.900076, -95.071827 29.899941, -95.072128 29.899937, -95.072127 29.899887, -95.072349 29.899766, -95.072347 29.899665, -95.072326 29.899665, -95.072325 29.899619, -95.072585 29.899616, -95.072583 29.899504, -95.072638 29.899503, -95.072632 29.899132, -95.07234 29.899136, -95.072335 29.898861)))",microsoft_us_building_footprints
ms-tx-000290,Microsoft footprint TX #291,TX,League City,Galveston County,"Coleman Boylan Drive, League City, Galveston County, Texas, 77573, United States",114824.5,29.4942908,-95.0851066,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.085967 29.494034, -95.085605 29.494027, -95.085608 29.49389, -95.084904 29.49407, -95.084906 29.493969, -95.08463 29.493963, -95.084624 29.494194, -95.084509 29.494192, -95.084514 29.494005, -95.084184 29.493999, -95.08418 29.494162, -95.084284 29.494164, -95.084277 29.49444, -95.084191 29.494438, -95.084187 29.494604, -95.08445 29.494609, -95.08445 29.494593, -95.084517 29.494594, -95.084522 29.494396, -95.084598 29.494397, -95.084672 29.494616, -95.084915 29.49462, -95.084917 29.494546, -95.085024 29.494548, -95.085022 29.494611, -95.085265 29.494616, -95.085267 29.494541, -95.085374 29.494543, -95.085372 29.494606, -95.085615 29.494611, -95.085616 29.494561, -95.085953 29.494568, -95.085967 29.494034)))",microsoft_us_building_footprints
ms-tx-000291,Microsoft footprint TX #292,TX,,Harris County,"Bay Park Road, Harris County, Texas, 77507, United States",258017.99,29.6451892,-95.0676024,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.065921 29.64487, -95.065928 29.645535, -95.069283 29.645509, -95.069276 29.644843, -95.065921 29.64487)))",microsoft_us_building_footprints
ms-tx-000292,Microsoft footprint TX #293,TX,La Porte,Harris County,"La Porte Freeway Frontage Road, La Porte, Harris County, Texas, 77536, United States",228931.83,29.6990896,-95.0816567,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.08008 29.698796, -95.080082 29.698945, -95.080066 29.698945, -95.080074 29.699422, -95.083247 29.699382, -95.083236 29.698757, -95.08008 29.698796)))",microsoft_us_building_footprints
ms-tx-000293,Microsoft footprint TX #294,TX,,Harris County,"Underwood Road, Harris County, Texas, 77507, United States",153829.51,29.6217868,-95.0855667,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.086272 29.621224, -95.085994 29.621221, -95.085995 29.621205, -95.08573 29.621201, -95.085726 29.621476, -95.085031 29.621468, -95.085029 29.621607, -95.084887 29.621605, -95.084889 29.621465, -95.084353 29.621458, -95.084345 29.621935, -95.084884 29.621941, -95.084887 29.621746, -95.085024 29.621747, -95.085021 29.621917, -95.085138 29.621918, -95.085137 29.621947, -95.085717 29.621954, -95.085708 29.622483, -95.086251 29.62249, -95.086252 29.622433, -95.086332 29.622434, -95.086334 29.622342, -95.086256 29.622341, -95.086261 29.622036, -95.086314 29.622036, -95.086316 29.621973, -95.086337 29.621974, -95.086342 29.621671, -95.086264 29.62167, -95.086272 29.621224)))",microsoft_us_building_footprints
ms-tx-000294,Microsoft footprint TX #295,TX,Nassau Bay,Harris County,"Houston Methodist Saint John Hospital, 18300, East NASA Parkway, Nassau Bay, Harris County, Texas, 77058, United States",104749.16,29.5495692,-95.0864261,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.087136 29.549572, -95.086951 29.549027, -95.086692 29.549094, -95.086664 29.549012, -95.086602 29.549028, -95.086592 29.548996, -95.086519 29.54906, -95.086551 29.549153, -95.086272 29.549225, -95.086146 29.549148, -95.085826 29.54923, -95.085908 29.549473, -95.085805 29.549499, -95.08584 29.549602, -95.086019 29.549556, -95.085958 29.549738, -95.086146 29.550289, -95.086229 29.550267, -95.086262 29.550364, -95.086353 29.550341, -95.086336 29.55029, -95.086633 29.550027, -95.086597 29.549921, -95.086476 29.549952, -95.086376 29.549658, -95.086445 29.54964, -95.086475 29.549726, -95.08682 29.549637, -95.086833 29.549676, -95.086942 29.549648, -95.086934 29.549624, -95.087136 29.549572)))",microsoft_us_building_footprints
ms-tx-000295,Microsoft footprint TX #296,TX,,Harris County,"Harvey Brown Elementary School, Wallisville Road, Harris County, Texas, 77049, United States",117258.32,29.8161594,-95.1359264,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.136532 29.816814, -95.136402 29.816459, -95.136492 29.816434, -95.136367 29.816093, -95.13608 29.816172, -95.136032 29.816042, -95.136115 29.816019, -95.13614 29.815911, -95.136018 29.815819, -95.135918 29.815847, -95.135866 29.815705, -95.136126 29.815633, -95.136004 29.8153, -95.135243 29.81551, -95.135377 29.815875, -95.135652 29.815799, -95.135609 29.81599, -95.135681 29.816185, -95.135838 29.816212, -95.13586 29.81627, -95.13558 29.816347, -95.135704 29.816687, -95.135602 29.81661, -95.135692 29.816855, -95.135731 29.816844, -95.135711 29.81683, -95.135741 29.816698, -95.135939 29.816644, -95.135944 29.816657, -95.135838 29.816687, -95.135936 29.816954, -95.135991 29.816963, -95.136532 29.816814)))",microsoft_us_building_footprints
ms-tx-000296,Microsoft footprint TX #297,TX,Deer Park,Harris County,"Deerwood Glen Drive, Deer Park, Harris County, Texas, 75536, United States",303793.09,29.7024564,-95.1429986,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.142264 29.703723, -95.143063 29.703728, -95.143069 29.702971, -95.143093 29.702971, -95.143095 29.702778, -95.143074 29.702777, -95.143075 29.70254, -95.144056 29.702546, -95.14406 29.702066, -95.144085 29.702066, -95.144085 29.702105, -95.144098 29.702106, -95.144102 29.701607, -95.142584 29.701598, -95.142583 29.7017, -95.142538 29.7017, -95.142538 29.701642, -95.142329 29.701641, -95.142329 29.701641, -95.142281 29.70164, -95.142264 29.703723)))",microsoft_us_building_footprints
ms-tx-000297,Microsoft footprint TX #298,TX,,Harris County,"Sheldon Road, Harris County, Texas, 77530, United States",222342.29,29.8124127,-95.1276629,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.129146 29.81258, -95.129039 29.811921, -95.128181 29.812026, -95.128169 29.811952, -95.128006 29.811972, -95.12802 29.812059, -95.127962 29.812066, -95.127957 29.812032, -95.127395 29.812101, -95.127402 29.812146, -95.127252 29.812164, -95.127233 29.812048, -95.127147 29.812058, -95.127166 29.81218, -95.126416 29.812272, -95.126459 29.81254, -95.126329 29.812556, -95.126269 29.81219, -95.125966 29.812227, -95.126031 29.81263, -95.126366 29.812589, -95.126396 29.812769, -95.126442 29.812763, -95.126465 29.812908, -95.129146 29.81258)))",microsoft_us_building_footprints
ms-tx-000298,Microsoft footprint TX #299,TX,Friendswood,Harris County,"Dick's House of Sport, 18650, Gulf Freeway, Friendswood, Harris County, Texas, 77546, United States",103394.49,29.5489421,-95.1524231,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.152638 29.548257, -95.151966 29.548335, -95.152006 29.548596, -95.15204 29.548592, -95.152198 29.549624, -95.152241 29.549619, -95.152249 29.549674, -95.152744 29.549616, -95.152706 29.549369, -95.152828 29.549355, -95.152763 29.548933, -95.152834 29.548925, -95.152788 29.548622, -95.152695 29.548633, -95.152638 29.548257)))",microsoft_us_building_footprints
ms-tx-000299,Microsoft footprint TX #300,TX,Deer Park,Harris County,"Bonnette Junior High School, Wakeshire Drive, Deer Park, Harris County, Texas, 77501, United States",195298.28,29.6805680,-95.1343768,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.133834 29.681382, -95.134049 29.68138, -95.134048 29.681351, -95.134229 29.68135, -95.134229 29.681371, -95.134755 29.681367, -95.134753 29.681187, -95.134957 29.681185, -95.134954 29.680853, -95.134747 29.680855, -95.134744 29.680586, -95.135187 29.680583, -95.135184 29.680295, -95.134859 29.680297, -95.134856 29.679964, -95.134718 29.679965, -95.134717 29.679896, -95.134668 29.679896, -95.134667 29.67973, -95.133887 29.679735, -95.13389 29.68007, -95.133852 29.68007, -95.133855 29.680423, -95.133825 29.680423, -95.133834 29.681382)))",microsoft_us_building_footprints
ms-tx-000300,Microsoft footprint TX #301,TX,Channelview,Harris County,"Appelt Drive, Channelview, Harris County, Texas, 77015, United States",196214.51,29.7659353,-95.1426721,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.141725 29.765864, -95.142392 29.76642, -95.142312 29.766492, -95.142448 29.766605, -95.142524 29.766536, -95.142611 29.766609, -95.14252 29.766692, -95.142688 29.766831, -95.142778 29.76675, -95.14287 29.766827, -95.143319 29.766421, -95.14317 29.766297, -95.143396 29.766092, -95.143326 29.766034, -95.143538 29.765842, -95.142525 29.764998, -95.142325 29.765179, -95.142407 29.765247, -95.141725 29.765864)))",microsoft_us_building_footprints
ms-tx-000301,Microsoft footprint TX #302,TX,Pasadena,Harris County,"Turner Elementary School, Keith Avenue, Pasadena, Harris County, Texas, 77505, United States",101765.85,29.6444243,-95.1661545,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.166524 29.645, -95.166515 29.644789, -95.166566 29.644788, -95.166536 29.644034, -95.166511 29.644034, -95.166504 29.643862, -95.166269 29.643869, -95.166266 29.643799, -95.165928 29.643809, -95.165937 29.644033, -95.165668 29.644041, -95.165678 29.644312, -95.165822 29.644308, -95.16583 29.644529, -95.165675 29.644534, -95.165686 29.644807, -95.165943 29.644799, -95.165952 29.645039, -95.166277 29.64503, -95.166276 29.645008, -95.166524 29.645)))",microsoft_us_building_footprints
ms-tx-000302,Microsoft footprint TX #303,TX,,Cherokee County,"Cherokee County, Texas, 75764, United States",143969.2,31.9330791,-95.1691943,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.169217 31.932208, -95.168371 31.932515, -95.168439 31.932651, -95.168418 31.932658, -95.168768 31.933352, -95.169058 31.933247, -95.169429 31.933984, -95.170096 31.933743, -95.170046 31.933643, -95.169826 31.933464, -95.169807 31.933481, -95.169784 31.933463, -95.169822 31.93343, -95.169581 31.933234, -95.169634 31.933215, -95.169583 31.933112, -95.169696 31.933071, -95.169527 31.932734, -95.169198 31.932853, -95.169158 31.932774, -95.169129 31.932784, -95.169062 31.932649, -95.169095 31.932637, -95.169108 31.932663, -95.169153 31.932614, -95.169171 31.932651, -95.169334 31.932591, -95.169264 31.932452, -95.169316 31.932406, -95.169217 31.932208)))",microsoft_us_building_footprints
ms-tx-000303,Microsoft footprint TX #304,TX,Houston,Harris County,"Wertz, Houston, Harris County, Texas, 77504, United States",105671.65,29.6105736,-95.1735252,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.172974 29.610101, -95.17299 29.611087, -95.173124 29.611086, -95.173124 29.611042, -95.173346 29.611039, -95.173344 29.610893, -95.173689 29.610889, -95.173692 29.611073, -95.174044 29.611069, -95.17404 29.610825, -95.174059 29.610825, -95.17405 29.610277, -95.174046 29.610277, -95.174044 29.610115, -95.174029 29.610115, -95.174028 29.610037, -95.173667 29.610042, -95.173672 29.610338, -95.173552 29.610339, -95.173552 29.610331, -95.17334 29.610333, -95.173336 29.610097, -95.172974 29.610101)))",microsoft_us_building_footprints
ms-tx-000304,Microsoft footprint TX #305,TX,Houston,Harris County,"The Home Depot, 12730, West Lake Houston Parkway, Houston, Harris County, Texas, 77044, United States",124109.28,29.9217169,-95.1950107,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.194293 29.921302, -95.194236 29.921982, -95.194392 29.921992, -95.194382 29.922105, -95.194604 29.922119, -95.194611 29.922029, -95.195576 29.92209, -95.19558 29.922042, -95.195973 29.922067, -95.195983 29.921951, -95.195755 29.921937, -95.195788 29.921544, -95.195629 29.921534, -95.195641 29.921392, -95.195583 29.921389, -95.195583 29.921386, -95.195463 29.921379, -95.195466 29.921344, -95.195444 29.921343, -95.195442 29.921375, -95.194293 29.921302)))",microsoft_us_building_footprints
ms-tx-000305,Microsoft footprint TX #306,TX,Houston,Harris County,"Industrial Road, Houston, Harris County, Texas, 77015, United States",436497.37,29.7521724,-95.1944579,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.19465 29.75336, -95.195786 29.753537, -95.196138 29.751837, -95.191853 29.751168, -95.191745 29.751692, -95.193851 29.752021, -95.193826 29.752141, -95.194305 29.752216, -95.194321 29.752138, -95.194885 29.752226, -95.19465 29.75336)))",microsoft_us_building_footprints
ms-tx-000306,Microsoft footprint TX #307,TX,Houston,Harris County,"Woodland Acres Middle School, Myrtle Lane, Greens Bayou, Houston, Harris County, Texas, 77015, United States",100512.33,29.7637869,-95.2001363,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.200644 29.763145, -95.199869 29.763176, -95.199872 29.763226, -95.199943 29.763224, -95.199946 29.763276, -95.199874 29.763279, -95.19989 29.763577, -95.199034 29.763612, -95.199052 29.763955, -95.199304 29.764035, -95.199544 29.764025, -95.199541 29.763955, -95.199681 29.76395, -95.199664 29.763625, -95.199871 29.763616, -95.19988 29.763783, -95.199973 29.763779, -95.199965 29.76364, -95.200064 29.763636, -95.200042 29.763221, -95.200334 29.763209, -95.200407 29.76457, -95.200589 29.764563, -95.200687 29.764396, -95.200561 29.764357, -95.20056 29.764329, -95.200847 29.764318, -95.200817 29.763747, -95.200683 29.763753, -95.200656 29.763241, -95.20065 29.763242, -95.200644 29.763145)))",microsoft_us_building_footprints
ms-tx-000307,Microsoft footprint TX #308,TX,Houston,Harris County,"Sagemont Church, Sageriver Drive, Houston, Harris County, Texas, 77089, United States",244042.38,29.5975302,-95.2190348,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.220534 29.598193, -95.219855 29.597127, -95.219338 29.597655, -95.21919 29.597601, -95.219552 29.597231, -95.2194 29.596992, -95.219149 29.59702, -95.218851 29.597325, -95.218823 29.59714, -95.218656 29.597159, -95.218244 29.596512, -95.217661 29.597108, -95.217976 29.597341, -95.217841 29.597406, -95.217577 29.59721, -95.217448 29.597341, -95.218005 29.597753, -95.218616 29.597129, -95.218645 29.597322, -95.218841 29.5973, -95.218469 29.59768, -95.218569 29.597837, -95.218821 29.597929, -95.219147 29.597596, -95.219181 29.59765, -95.218919 29.598193, -95.219103 29.59833, -95.219601 29.59809, -95.219671 29.598199, -95.219882 29.598175, -95.219954 29.598028, -95.220318 29.598297, -95.220534 29.598193)))",microsoft_us_building_footprints
ms-tx-000308,Microsoft footprint TX #309,TX,New Caney,Montgomery County,"New Caney High School, Loop 494, New Caney, Montgomery County, Texas, 77357, United States",119779.84,30.1331620,-95.2243623,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.225246 30.133424, -95.225241 30.133135, -95.225328 30.133134, -95.225324 30.132862, -95.22457 30.132871, -95.224571 30.132942, -95.224295 30.132946, -95.224293 30.132828, -95.223816 30.132834, -95.223818 30.132961, -95.223405 30.132966, -95.223406 30.133044, -95.223368 30.133044, -95.223372 30.133295, -95.223407 30.133294, -95.223408 30.133378, -95.223817 30.133373, -95.223819 30.133498, -95.223944 30.133496, -95.223945 30.133538, -95.22419 30.133535, -95.224189 30.133494, -95.224303 30.133493, -95.224302 30.133436, -95.225246 30.133424)))",microsoft_us_building_footprints
ms-tx-000309,Microsoft footprint TX #310,TX,Jacksonville,Cherokee County,"Trinity Mother Francis Hospital - Jacksonville, 2026, South Jackson Street, Jacksonville, Cherokee County, Texas, 75766, United States",117045.39,31.9384743,-95.2478333,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.247559 31.938071, -95.247556 31.938445, -95.24748 31.938466, -95.247472 31.939303, -95.247737 31.939305, -95.24774 31.939001, -95.247806 31.939002, -95.247853 31.939125, -95.247912 31.939003, -95.247843 31.938979, -95.248116 31.938902, -95.248116 31.938835, -95.24835 31.938917, -95.248606 31.938845, -95.248607 31.938716, -95.248611 31.938716, -95.248555 31.938572, -95.248185 31.93857, -95.248186 31.938388, -95.248018 31.938387, -95.248039 31.938344, -95.248282 31.938275, -95.248256 31.938208, -95.248099 31.938251, -95.248102 31.938008, -95.247899 31.938007, -95.248045 31.937705, -95.247738 31.937703, -95.247757 31.937751, -95.247089 31.937938, -95.247087 31.938068, -95.247559 31.938071)))",microsoft_us_building_footprints
ms-tx-000310,Microsoft footprint TX #311,TX,Tyler,Smith County,"4250, Old Omen Road, Tyler, Smith County, Texas, 75707, United States",102334.86,32.3005300,-95.2335630,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.23333 32.3006, -95.233117 32.300674, -95.23308 32.300597, -95.232976 32.300633, -95.233201 32.301101, -95.233555 32.300979, -95.233656 32.301188, -95.233854 32.301119, -95.233736 32.300874, -95.233837 32.30084, -95.233947 32.301067, -95.234143 32.300999, -95.23403 32.300764, -95.234273 32.300681, -95.234195 32.300519, -95.233921 32.300613, -95.233807 32.300377, -95.233975 32.300319, -95.233945 32.300256, -95.233754 32.300322, -95.233614 32.300032, -95.233813 32.299964, -95.233734 32.2998, -95.233517 32.299875, -95.233436 32.299708, -95.233387 32.299725, -95.233382 32.299714, -95.233254 32.299758, -95.233351 32.299959, -95.233137 32.300032, -95.233209 32.300182, -95.23314 32.300206, -95.23333 32.3006)))",microsoft_us_building_footprints
ms-tx-000311,Microsoft footprint TX #312,TX,Houston,Harris County,"9008, Railwood Drive, East Houston, Houston, Harris County, Texas, 77078, United States",163803.64,29.8247982,-95.2551348,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.256231 29.825133, -95.256221 29.824471, -95.25395 29.824497, -95.253958 29.825048, -95.254714 29.82504, -95.254716 29.82515, -95.256231 29.825133)))",microsoft_us_building_footprints
ms-tx-000312,Microsoft footprint TX #313,TX,Alvin,Brazoria County,"Ollie's Bargain Outlet, 2625, South Alvin Bypass, Alvin, Brazoria County, Texas, 77511, United States",118893.18,29.4002653,-95.2419968,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.243409 29.400087, -95.243341 29.39988, -95.243041 29.399955, -95.242988 29.399793, -95.242534 29.399906, -95.242597 29.400097, -95.242591 29.400114, -95.242198 29.400212, -95.242154 29.400078, -95.241953 29.400128, -95.241923 29.400036, -95.241576 29.400122, -95.241549 29.400041, -95.241423 29.400073, -95.241457 29.400178, -95.241207 29.40024, -95.241153 29.400078, -95.240606 29.400215, -95.240654 29.400362, -95.241016 29.400271, -95.241176 29.400757, -95.241642 29.400641, -95.241638 29.400639, -95.242098 29.400525, -95.24212 29.400463, -95.243136 29.400209, -95.24315 29.400169, -95.243175 29.400176, -95.243334 29.400137, -95.243346 29.400103, -95.243409 29.400087)))",microsoft_us_building_footprints
ms-tx-000313,Microsoft footprint TX #314,TX,Humble,Harris County,"Shamrocks Pub & Grill, 228, 1st Street West, Humble, Harris County, Texas, 77338, United States",140491.53,30.0014662,-95.2656848,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.26527 30.001431, -95.265486 30.00082, -95.26558 30.000845, -95.265735 30.000405, -95.265659 30.000385, -95.265711 30.000237, -95.265544 30.000193, -95.265493 30.000336, -95.265312 30.000288, -95.265106 30.000874, -95.26515 30.000886, -95.265078 30.001088, -95.265083 30.00109, -95.264893 30.001629, -95.265312 30.00174, -95.265256 30.001898, -95.265852 30.002056, -95.265827 30.002126, -95.265964 30.002163, -95.265965 30.00216, -95.266356 30.002264, -95.266317 30.002373, -95.266467 30.002413, -95.26668 30.001809, -95.266212 30.001685, -95.266213 30.00168, -95.26527 30.001431)))",microsoft_us_building_footprints
ms-tx-000314,Microsoft footprint TX #315,TX,Houston,Harris County,"40, East Rent Car Road, Houston, Harris County, Texas, 77061, United States",471568.95,29.6538462,-95.2771351,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.279029 29.652461, -95.278378 29.652273, -95.276538 29.652832, -95.274952 29.652374, -95.274326 29.652564, -95.276514 29.653195, -95.276526 29.653635, -95.276058 29.654124, -95.276163 29.6542, -95.27592 29.654453, -95.275761 29.654407, -95.275469 29.654712, -95.275335 29.654378, -95.274971 29.654273, -95.274866 29.654548, -95.275536 29.654742, -95.275357 29.65493, -95.275401 29.654962, -95.275681 29.655042, -95.276245 29.654453, -95.276837 29.654441, -95.277737 29.655091, -95.277719 29.655109, -95.27773 29.655501, -95.277784 29.6555, -95.27788 29.655289, -95.280029 29.654636, -95.279884 29.654275, -95.278159 29.654799, -95.276711 29.653751, -95.276694 29.65317, -95.279029 29.652461)))",microsoft_us_building_footprints
ms-tx-000315,Microsoft footprint TX #316,TX,Humble,Harris County,"19599, Watson Lane, Humble, Harris County, Texas, 77338, United States",115772.07,30.0035763,-95.2842805,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.284888 30.00397, -95.28489 30.003139, -95.283801 30.003137, -95.2838 30.003576, -95.283556 30.003576, -95.283555 30.003966, -95.284062 30.003967, -95.284062 30.003997, -95.284253 30.003997, -95.284253 30.003969, -95.284888 30.00397)))",microsoft_us_building_footprints
ms-tx-000316,Microsoft footprint TX #317,TX,Humble,Harris County,"18991, McKay Drive, Humble, Harris County, Texas, 77338, United States",101515.84,29.9973249,-95.2785622,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.278758 29.997734, -95.279096 29.99741, -95.27921 29.997499, -95.279258 29.997453, -95.279151 29.997369, -95.279481 29.997051, -95.2793 29.99691, -95.278979 29.997218, -95.27876 29.997047, -95.278858 29.996953, -95.278841 29.996888, -95.278727 29.996799, -95.27862 29.996902, -95.278434 29.996756, -95.278299 29.996886, -95.278529 29.997065, -95.278398 29.997091, -95.278221 29.996952, -95.278017 29.997148, -95.278258 29.997336, -95.278183 29.997409, -95.277937 29.997217, -95.277799 29.99735, -95.278018 29.997521, -95.277792 29.997738, -95.277947 29.997858, -95.278182 29.997633, -95.278517 29.997894, -95.278656 29.997761, -95.278297 29.997482, -95.278359 29.997423, -95.278758 29.997734)))",microsoft_us_building_footprints
